Filename	Artist	Album	Year	Trackno	Title
c:\music\gd79-01-08.gatto.glyde.10283.sbeok.shnf\gd19779-01-08d2t06.ogg	Grateful Dead	1979-01-08 - Madison Square Garden	0	17	space
c:\music\gd79-01-08.gatto.glyde.10283.sbeok.shnf\gd19779-01-08d3t01.ogg	Grateful Dead	1979-01-08 - Madison Square Garden	0	18	drums
c:\music\gd79-01-08.gatto.glyde.10283.sbeok.shnf\gd19779-01-08d3t02.ogg	Grateful Dead	1979-01-08 - Madison Square Garden	0	19	The Other One
c:\music\gd79-01-08.gatto.glyde.10283.sbeok.shnf\gd19779-01-08d3t03.ogg	Grateful Dead	1979-01-08 - Madison Square Garden	0	20	Wharf Rat
c:\music\gd79-01-08.gatto.glyde.10283.sbeok.shnf\gd19779-01-08d3t04.ogg	Grateful Dead	1979-01-08 - Madison Square Garden	0	21	Good Lovin'
c:\music\gd79-01-08.gatto.glyde.10283.sbeok.shnf\gd19779-01-08d3t05.ogg	Grateful Dead	1979-01-08 - Madison Square Garden	0	22	U.S. Blues
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d1t01.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	1	Bertha->
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d1t02.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	2	Greatest Story Ever Told
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d1t03.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	3	Cold Rain and Snow
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d1t04.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	4	Walkin' Blues
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d1t05.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	5	Row Jimmy
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d1t06.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	6	When I Paint My Masterpiece
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d1t07.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	7	Stagger Lee
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d1t08.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	8	Looks Like Rain->
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d1t09.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	9	Deal
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d2t01.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	10	Touch of Gray->
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d2t02.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	11	Man Smart, Woman Smarter
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d2t03.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	12	Ship of Fools->
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d2t04.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	13	Playing in the Band Reprise->
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d2t05.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	14	Terrapin Station->
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d2t06.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	15	Drums->
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d3t01.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	16	Space->
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d3t02.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	17	I Will Take You Home->
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d3t03.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	18	All Along The Watchtower->
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d3t04.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	19	Morning Dew->
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d3t05.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	20	Not Fade Away
c:\music\gd89-07-04.aud.wiley.9045.sbeok.shnf\gd89-07-04d3t06.ogg	Grateful Dead	1989-07-04 - Rich Stadium	0	21	U.S. Blues
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s1t01.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	1	Intro
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s1t02.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	2	Dry country > 
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s1t03.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	3	Time
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s1t04.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	4	Kerosene
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s1t05.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	5	The Four
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s1t06.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	6	Burn Them
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s1t07.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	7	Worried About The Weather
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s1t08.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	8	Demons
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s1t09.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	9	Don't Lie
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s2t01.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	1	Before Bring Out Your Dead > Bring Out Your Dead
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s2t02.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	2	Less Than Supper
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s2t03.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	3	Light Up Or Leave Me Alone
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s2t04.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	4	The Radio Blues
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s2t05.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	5	No Idea
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s2t06.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	6	Wheel Hoss
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s2t07.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	7	Delta 88
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s2t08.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	8	Pig In A Pen
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s2t09.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	9	Leap Year > 
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s2t10.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	10	Lucy In The Sky With Diamonds > 
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s2t11.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	11	Leap Year
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s2t12.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	12	Drink Up And Go Home
c:\music\greensky2015-09-25.ak40.flac16\greensky2015-09-25s2t13.flac	Greensky Bluegrass	2015/09/25 - The Orange Peel - Asheville, NC	2015	13	After Midnight
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s01t01.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s01t02.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s01t03.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s01t04.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s01t05.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s01t06.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s01t07.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s01t08.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s01t09.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s01t10.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s02t01.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s02t02.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s02t03.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s02t04.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s02t05.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s02t06.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s02t07.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s02t08.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s02t09.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s02t10.flac			0	0	
c:\music\GreenskyBluegrass2016-02-02.flac16\gsbg2016-02-02s02t11.flac			0	0	
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t01.flac	Guster		0	1	Keep it Together
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t02.flac	Guster		0	2	Happier
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t03.flac	Guster		0	3	Manifest Destiny
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t04.flac	Guster		0	4	Doin' it
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t05.flac	Guster		0	5	Airport Song
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t06.flac	Guster		0	6	Expectation
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t07.flac	Guster		0	7	Mona Lisa
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t08.flac	Guster		0	8	Begining of the End
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t09.flac	Guster		0	9	I Spy
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t10.flac	Guster		0	10	Stay with Me Jesus
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t11.flac	Guster		0	11	Downstairs
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t12.flac	Guster		0	12	Do you Love Me?
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t13.flac	Guster		0	13	Air B-N-B Rap
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t14.flac	Guster		0	14	Hang On
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t15.flac	Guster		0	15	Gangway
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t16.flac	Guster		0	16	Barrel of a Gun
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t17.flac	Guster		0	17	Simple
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t18.flac	Guster		0	18	Diane
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t19.flac	Guster		0	19	Hercules
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t20.flac	Guster		0	20	Never Coming Down
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t21.flac	Guster		0	21	Satellite
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t22.flac	Guster		0	22	This Could All be Yours Someday
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t23.flac	Guster		0	23	Adam high fives the balcony fans
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t24.flac	Guster		0	24	Long Night
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t25.flac	Guster		0	25	Demons
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t26.flac	Guster		0	26	Center
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t27.flac	Guster		0	27	intro
c:\music\Guster2016-01-20.mgm300.flac24\Guster2016-01-20s1t28.flac	Guster		0	28	Jesus on the Radio (accoustic)
c:\music\jm2010-08-14\jm2010-08-14t01.flac.flac	Unknown Artist	Unknown Title	0	1	Track01
c:\music\jm2010-08-14\jm2010-08-14t02.flac.flac	Unknown Artist	Unknown Title	0	2	Track02
c:\music\jm2010-08-14\jm2010-08-14t03.flac.flac	Unknown Artist	Unknown Title	0	3	Track03
c:\music\jm2010-08-14\jm2010-08-14t04.flac.flac	Unknown Artist	Unknown Title	0	4	Track04
c:\music\jm2010-08-14\jm2010-08-14t05.flac.flac	Unknown Artist	Unknown Title	0	5	Track05
c:\music\jm2010-08-14\jm2010-08-14t06.flac.flac	Unknown Artist	Unknown Title	0	6	Track06
c:\music\jm2010-08-14\jm2010-08-14t07.flac.flac	Unknown Artist	Unknown Title	0	7	Track07
c:\music\jm2010-08-14\jm2010-08-14t08.flac.flac	Unknown Artist	Unknown Title	0	8	Track08
c:\music\jm2010-08-14\jm2010-08-14t09.flac.flac	Unknown Artist	Unknown Title	0	9	Track09
c:\music\jm2010-08-14\jm2010-08-14t10.flac.flac	Unknown Artist	Unknown Title	0	10	Track10
c:\music\jm2010-08-14\jm2010-08-14t11.flac.flac	Unknown Artist	Unknown Title	0	11	Track11
c:\music\jm2010-08-14\jm2010-08-14t12.flac.flac	Unknown Artist	Unknown Title	0	12	Track12
c:\music\jm2010-08-14\jm2010-08-14t13.flac.flac	Unknown Artist	Unknown Title	0	13	Track13
c:\music\jm2010-08-14\jm2010-08-14t14.flac.flac	Unknown Artist	Unknown Title	0	14	Track14
c:\music\jm2010-08-14\jm2010-08-14t15.flac.flac	Unknown Artist	Unknown Title	0	15	Track15
c:\music\jm2010-08-14\jm2010-08-14t16.flac.flac	Unknown Artist	Unknown Title	0	16	Track16
c:\music\jm2010-08-14\jm2010-08-14t17.flac.flac	Unknown Artist	Unknown Title	0	1	Track01
c:\music\jm2010-08-14\jm2010-08-14t18.flac.flac	Unknown Artist	Unknown Title	0	2	Track02
c:\music\jm2010-08-14\jm2010-08-14t19.flac.flac	Unknown Artist	Unknown Title	0	3	Track03
c:\music\jm2010-08-14\jm2010-08-14t20.flac.flac	Unknown Artist	Unknown Title	0	4	Track04
c:\music\jm2010-08-14\jm2010-08-14t21.flac.flac	Unknown Artist	Unknown Title	0	5	Track05
c:\music\jm2010-08-14\jm2010-08-14t22.flac.flac	Unknown Artist	Unknown Title	0	6	Track06
c:\music\jm2010-08-14\jm2010-08-14t23.flac.flac	Unknown Artist	Unknown Title	0	7	Track07
c:\music\jm2010-08-14\jm2010-08-14t24.flac.flac	Unknown Artist	Unknown Title	0	8	Track08
c:\music\jm2010-08-14\jm2010-08-14t25.flac.flac	Unknown Artist	Unknown Title	0	9	Track09
c:\music\jm2010-08-14\jm2010-08-14t26.flac.flac	Unknown Artist	Unknown Title	0	10	Track10
c:\music\jm2010-08-14\jm2010-08-14t27.flac.flac	Unknown Artist	Unknown Title	0	11	Track11
c:\music\jmayer2004-12-28.4011.trak2.flac16\jmayer2004-12-28d1t01.flac			0	0	
c:\music\jmayer2004-12-28.4011.trak2.flac16\jmayer2004-12-28d1t02.flac			0	0	
c:\music\jmayer2004-12-28.4011.trak2.flac16\jmayer2004-12-28d1t03.flac			0	0	
c:\music\jmayer2004-12-28.4011.trak2.flac16\jmayer2004-12-28d1t04.flac			0	0	
c:\music\jmayer2004-12-28.4011.trak2.flac16\jmayer2004-12-28d1t05.flac			0	0	
c:\music\jmayer2004-12-28.4011.trak2.flac16\jmayer2004-12-28d1t06.flac			0	0	
c:\music\jmayer2004-12-28.4011.trak2.flac16\jmayer2004-12-28d2t01.flac			0	0	
c:\music\jmayer2004-12-28.4011.trak2.flac16\jmayer2004-12-28d2t02.flac			0	0	
c:\music\jmayer2004-12-28.4011.trak2.flac16\jmayer2004-12-28d2t03.flac			0	0	
c:\music\jmayer2004-12-28.4011.trak2.flac16\jmayer2004-12-28d2t04.flac			0	0	
c:\music\jmayer2004-12-28.4011.trak2.flac16\jmayer2004-12-28d2t05.flac			0	0	
c:\music\jmayer2008-07-30.flac\jmayer2008-07-30t01.flac	John Mayer	July 30, 2008 - Phoenix, AZ	2008	1	Bigger Than My Body
c:\music\jmayer2008-07-30.flac\jmayer2008-07-30t02.flac	John Mayer	July 30, 2008 - Phoenix, AZ	2008	2	Something Missing
c:\music\jmayer2008-07-30.flac\jmayer2008-07-30t03.flac	John Mayer	July 30, 2008 - Phoenix, AZ	2008	3	I Don't Trust Myself (With Loving You)
c:\music\jmayer2008-07-30.flac\jmayer2008-07-30t04.flac	John Mayer	July 30, 2008 - Phoenix, AZ	2008	4	Good Love Is On The Way
c:\music\jmayer2008-07-30.flac\jmayer2008-07-30t05.flac	John Mayer	July 30, 2008 - Phoenix, AZ	2008	5	Ain't Nobody's Bizness
c:\music\jmayer2008-07-30.flac\jmayer2008-07-30t06.flac	John Mayer	July 30, 2008 - Phoenix, AZ	2008	6	Free Falling
c:\music\jmayer2008-07-30.flac\jmayer2008-07-30t07.flac	John Mayer	July 30, 2008 - Phoenix, AZ	2008	7	Beliief
c:\music\jmayer2008-07-30.flac\jmayer2008-07-30t08.flac	John Mayer	July 30, 2008 - Phoenix, AZ	2008	8	Stitched Up
c:\music\jmayer2008-07-30.flac\jmayer2008-07-30t09.flac	John Mayer	July 30, 2008 - Phoenix, AZ	2008	9	No Such Thing
c:\music\jmayer2008-07-30.flac\jmayer2008-07-30t10.flac	John Mayer	July 30, 2008 - Phoenix, AZ	2008	10	Waiting on the World to Change
c:\music\jmayer2008-07-30.flac\jmayer2008-07-30t11.flac	John Mayer	July 30, 2008 - Phoenix, AZ	2008	11	Banter - Vultures Missing
c:\music\jmayer2008-07-30.flac\jmayer2008-07-30t12.flac	John Mayer	July 30, 2008 - Phoenix, AZ	2008	12	Say
c:\music\jmayer2008-07-30.flac\jmayer2008-07-30t13.flac	John Mayer	July 30, 2008 - Phoenix, AZ	2008	13	Neon
c:\music\jmayer2008-07-30.flac\jmayer2008-07-30t14.flac	John Mayer	July 30, 2008 - Phoenix, AZ	2008	14	Crossroads
c:\music\jmayer2008-07-30.flac\jmayer2008-07-30t15.flac	John Mayer	July 30, 2008 - Phoenix, AZ	2008	15	Sweet Chad O'Mine
c:\music\jmayer2008-07-30.flac\jmayer2008-07-30t16.flac	John Mayer	July 30, 2008 - Phoenix, AZ	2008	16	Gravity
c:\music\jmayer2008-08-01.flac\jmayer2008-08-01t01.flac	John Mayer	SuperPages.com Center - 08.01.2008 - Dallas, TX	2008	1	Bigger Than My Body
c:\music\jmayer2008-08-01.flac\jmayer2008-08-01t02.flac	John Mayer	SuperPages.com Center - 08.01.2008 - Dallas, TX	2008	2	Belief
c:\music\jmayer2008-08-01.flac\jmayer2008-08-01t03.flac	John Mayer	SuperPages.com Center - 08.01.2008 - Dallas, TX	2008	3	Crossroads
c:\music\jmayer2008-08-01.flac\jmayer2008-08-01t04.flac	John Mayer	SuperPages.com Center - 08.01.2008 - Dallas, TX	2008	4	I Don't Trust Myself (With Loving You)
c:\music\jmayer2008-08-01.flac\jmayer2008-08-01t05.flac	John Mayer	SuperPages.com Center - 08.01.2008 - Dallas, TX	2008	5	Daughters 74
c:\music\jmayer2008-08-01.flac\jmayer2008-08-01t06.flac	John Mayer	SuperPages.com Center - 08.01.2008 - Dallas, TX	2008	6	Good Love is On the Way
c:\music\jmayer2008-08-01.flac\jmayer2008-08-01t07.flac	John Mayer	SuperPages.com Center - 08.01.2008 - Dallas, TX	2008	7	Mercy (Duffy Cover)
c:\music\jmayer2008-08-01.flac\jmayer2008-08-01t08.flac	John Mayer	SuperPages.com Center - 08.01.2008 - Dallas, TX	2008	8	Free Falling (Tom Petty Cover)
c:\music\jmayer2008-08-01.flac\jmayer2008-08-01t09.flac	John Mayer	SuperPages.com Center - 08.01.2008 - Dallas, TX	2008	9	Stitched Up
c:\music\jmayer2008-08-01.flac\jmayer2008-08-01t10.flac	John Mayer	SuperPages.com Center - 08.01.2008 - Dallas, TX	2008	10	No Such Thing into Why Georgia
c:\music\jmayer2008-08-01.flac\jmayer2008-08-01t11.flac	John Mayer	SuperPages.com Center - 08.01.2008 - Dallas, TX	2008	11	Come Back To Bed
c:\music\jmayer2008-08-01.flac\jmayer2008-08-01t12.flac	John Mayer	SuperPages.com Center - 08.01.2008 - Dallas, TX	2008	12	Vultures
c:\music\jmayer2008-08-01.flac\jmayer2008-08-01t13.flac	John Mayer	SuperPages.com Center - 08.01.2008 - Dallas, TX	2008	13	Waiting on the World to Change
c:\music\jmayer2008-08-01.flac\jmayer2008-08-01t14.flac	John Mayer	SuperPages.com Center - 08.01.2008 - Dallas, TX	2008	14	In Your Atmosphere (LA Song)
c:\music\jmayer2008-08-01.flac\jmayer2008-08-01t15.flac	John Mayer	SuperPages.com Center - 08.01.2008 - Dallas, TX	2008	15	Cold Shot (Stevie Ray Vaughan Cover)
c:\music\jmayer2008-08-01.flac\jmayer2008-08-01t16.flac	John Mayer	SuperPages.com Center - 08.01.2008 - Dallas, TX	2008	16	Gravity
c:\music\jmayer2008-08-25.tapergeek.flac\jmayer2008-08-25t01.flac	John Mayer	SPAC - 08.25.2008	2008	1	Belief
c:\music\jmayer2008-08-25.tapergeek.flac\jmayer2008-08-25t02.flac	John Mayer	SPAC - 08.25.2008	2008	2	Good Love is On the Way
c:\music\jmayer2008-08-25.tapergeek.flac\jmayer2008-08-25t03.flac	John Mayer	SPAC - 08.25.2008	2008	3	Crossroads
c:\music\jmayer2008-08-25.tapergeek.flac\jmayer2008-08-25t04.flac	John Mayer	SPAC - 08.25.2008	2008	4	I Don't Trust Myself (With Loving You)
c:\music\jmayer2008-08-25.tapergeek.flac\jmayer2008-08-25t05.flac	John Mayer	SPAC - 08.25.2008	2008	5	Vultures
c:\music\jmayer2008-08-25.tapergeek.flac\jmayer2008-08-25t06.flac	John Mayer	SPAC - 08.25.2008	2008	6	Heart of Life
c:\music\jmayer2008-08-25.tapergeek.flac\jmayer2008-08-25t07.flac	John Mayer	SPAC - 08.25.2008	2008	7	Free Falling
c:\music\jmayer2008-08-25.tapergeek.flac\jmayer2008-08-25t08.flac	John Mayer	SPAC - 08.25.2008	2008	8	Mercy
c:\music\jmayer2008-08-25.tapergeek.flac\jmayer2008-08-25t09.flac	John Mayer	SPAC - 08.25.2008	2008	9	Waiting on the World to Change
c:\music\jmayer2008-08-25.tapergeek.flac\jmayer2008-08-25t10.flac	John Mayer	SPAC - 08.25.2008	2008	10	Why Georgia?
c:\music\jmayer2008-08-25.tapergeek.flac\jmayer2008-08-25t11.flac	John Mayer	SPAC - 08.25.2008	2008	11	Stitched Up
c:\music\jmayer2008-08-25.tapergeek.flac\jmayer2008-08-25t12.flac	John Mayer	SPAC - 08.25.2008	2008	12	Bigger Than My Body
c:\music\jmayer2008-08-25.tapergeek.flac\jmayer2008-08-25t13.flac	John Mayer	SPAC - 08.25.2008	2008	13	Gravity
c:\music\jmayer2008-08-25.tapergeek.flac\jmayer2008-08-25t14.flac	John Mayer	SPAC - 08.25.2008	2008	14	Love Soon (Solo Acoustic)
c:\music\jmayer2008-08-25.tapergeek.flac\jmayer2008-08-25t15.flac	John Mayer	SPAC - 08.25.2008	2008	15	Who Did You Think I Was? (Solo Electric)
c:\music\jmayer2008-08-25.tapergeek.flac\jmayer2008-08-25t16.flac	John Mayer	SPAC - 08.25.2008	2008	16	Say
c:\music\JohnMayer2013-08-16.beyer.mc930.naiant.flac16\jm2013-08-16t01.flac	John Mayer		0	1	Intro
c:\music\JohnMayer2013-08-16.beyer.mc930.naiant.flac16\jm2013-08-16t02.flac	John Mayer		0	2	Queen of California > 
c:\music\JohnMayer2013-08-16.beyer.mc930.naiant.flac16\jm2013-08-16t03.flac	John Mayer		0	3	Lay Down Sally
c:\music\JohnMayer2013-08-16.beyer.mc930.naiant.flac16\jm2013-08-16t04.flac	John Mayer		0	4	Paper Doll
c:\music\JohnMayer2013-08-16.beyer.mc930.naiant.flac16\jm2013-08-16t05.flac	John Mayer		0	5	Half of my Heart
c:\music\JohnMayer2013-08-16.beyer.mc930.naiant.flac16\jm2013-08-16t06.flac	John Mayer		0	6	Speak For Me (w/John banter intro)
c:\music\JohnMayer2013-08-16.beyer.mc930.naiant.flac16\jm2013-08-16t07.flac	John Mayer		0	7	I Don't Trust Myself
c:\music\JohnMayer2013-08-16.beyer.mc930.naiant.flac16\jm2013-08-16t08.flac	John Mayer		0	8	Dear Marie
c:\music\JohnMayer2013-08-16.beyer.mc930.naiant.flac16\jm2013-08-16t09.flac	John Mayer		0	9	If I Ever Get Around to Living
c:\music\JohnMayer2013-08-16.beyer.mc930.naiant.flac16\jm2013-08-16t10.flac	John Mayer		0	10	Vultures
c:\music\JohnMayer2013-08-16.beyer.mc930.naiant.flac16\jm2013-08-16t11.flac	John Mayer		0	11	Free Fallin' (acoustic)
c:\music\JohnMayer2013-08-16.beyer.mc930.naiant.flac16\jm2013-08-16t12.flac	John Mayer		0	12	'83 (acoustic)
c:\music\JohnMayer2013-08-16.beyer.mc930.naiant.flac16\jm2013-08-16t13.flac	John Mayer		0	13	Your Body is a Wonderland (acoustic)
c:\music\JohnMayer2013-08-16.beyer.mc930.naiant.flac16\jm2013-08-16t14.flac	John Mayer		0	14	Wildfire
c:\music\JohnMayer2013-08-16.beyer.mc930.naiant.flac16\jm2013-08-16t15.flac	John Mayer		0	15	Something Like Olivia
c:\music\JohnMayer2013-08-16.beyer.mc930.naiant.flac16\jm2013-08-16t16.flac	John Mayer		0	16	Waiting on the World to Change
